URL,Name,Sprint_Speed,Finishing,Short_Passing,Dribbling,Standing_Tackle,Strength,Overall,Potential
https://sofifa.com/player/184941/alexis-sanchez/260031/,Alexis Sánchez,66.0,77.0,80.0,80.0,44.0,58.0,75.0,75.0
https://sofifa.com/player/277710/wei-li/240050/,Wei Li,67.0,33.0,57.0,41.0,41.0,48.0,48.0,54.0
https://sofifa.com/player/276966/laurence-shala/260031/,Laurence Shala,20.0,4.0,24.0,6.0,9.0,39.0,54.0,63.0
https://sofifa.com/player/272409/simon-bengtsson/230054/,Simon Bengtsson,68.0,29.0,56.0,47.0,54.0,54.0,56.0,70.0
https://sofifa.com/player/271970/diego-gonzalez/240006/,Diego González,36.0,10.0,32.0,24.0,22.0,55.0,61.0,73.0
https://sofifa.com/player/275602/gerardo-valenzuela/260031/,Gerardo Valenzuela,68.0,53.0,66.0,64.0,42.0,60.0,60.0,74.0
https://sofifa.com/player/276991/krzysztof-kurowski/250044/,Krzysztof Kurowski,76.0,22.0,41.0,48.0,54.0,46.0,55.0,69.0
https://sofifa.com/player/264388/alberto-moleiro-gonzalez/260031/,Alberto Moleiro González,85.0,77.0,81.0,85.0,55.0,65.0,81.0,87.0
https://sofifa.com/player/273890/mohammed-al-qahtani/240050/,Mohammed Al Qahtani,65.0,47.0,51.0,55.0,34.0,61.0,53.0,65.0
https://sofifa.com/player/274245/samuel-velasquez/260031/,Samuel Velásquez,70.0,48.0,69.0,64.0,67.0,42.0,69.0,80.0
https://sofifa.com/player/279836/alvaro-montoro/250044/,Álvaro Montoro,74.0,61.0,69.0,72.0,32.0,39.0,69.0,85.0
https://sofifa.com/player/275857/joey-jacobs/250044/,Joey Jacobs,58.0,29.0,59.0,33.0,65.0,72.0,64.0,71.0
https://sofifa.com/player/276638/adriano-onyegbule/260031/,Adriano Onyegbule,72.0,46.0,56.0,66.0,29.0,73.0,56.0,73.0
https://sofifa.com/player/271453/edarlyn-reyes/230025/,Edarlyn Reyes,79.0,64.0,65.0,72.0,28.0,53.0,67.0,70.0
https://sofifa.com/player/272560/abolfazl-jalali/202200/,Abolfazl Jalali,74.0,39.0,58.0,65.0,65.0,60.0,68.0,72.0
https://sofifa.com/player/274718/ariel-mina/240027/,Ariel Mina,80.0,61.0,47.0,65.0,30.0,69.0,60.0,72.0
https://sofifa.com/player/277125/herve-salingou/260001/,Hervé Salingou,18.0,6.0,25.0,7.0,12.0,62.0,68.0,72.0
https://sofifa.com/player/273829/edoardo-sarri/230054/,Edoardo Sarri,24.0,7.0,17.0,7.0,14.0,46.0,52.0,62.0
https://sofifa.com/player/273603/mateo-antoni/260031/,Mateo Antoni,49.0,36.0,63.0,38.0,70.0,71.0,68.0,75.0
https://sofifa.com/player/276128/dumitru-celeadnic/240003/,Dumitru Celeadnic,33.0,8.0,30.0,11.0,14.0,70.0,63.0,63.0
https://sofifa.com/player/210930/carles-gil-pareja/260031/,Carles Gil Pareja,67.0,73.0,82.0,80.0,42.0,61.0,79.0,79.0
https://sofifa.com/player/244749/nayef-aguerd/260031/,Nayef Aguerd,81.0,40.0,78.0,60.0,83.0,83.0,81.0,81.0
https://sofifa.com/player/232225/janni-serra/260031/,Janni Serra,66.0,62.0,60.0,55.0,38.0,82.0,64.0,64.0
https://sofifa.com/player/277180/bram-lagae/260031/,Bram Lagae,68.0,31.0,59.0,48.0,66.0,68.0,64.0,72.0
https://sofifa.com/player/277897/ben-elliott/260031/,Ben Elliott,65.0,56.0,69.0,71.0,59.0,62.0,65.0,74.0
https://sofifa.com/player/277905/anders-hiim/260031/,Anders Hiim,75.0,27.0,59.0,56.0,61.0,66.0,62.0,71.0
https://sofifa.com/player/279882/gokdeniz-gurpuz/260031/,Gökdeniz Gürpüz,67.0,59.0,65.0,67.0,42.0,44.0,60.0,77.0
https://sofifa.com/player/275591/jan-labedzki/240050/,Jan Łabędzki,64.0,42.0,62.0,54.0,45.0,60.0,53.0,74.0
https://sofifa.com/player/251420/tyrese-fornah/260031/,Tyrese Fornah,65.0,54.0,65.0,65.0,63.0,67.0,64.0,67.0
https://sofifa.com/player/221489/jason-flores/230008/,Jason Flores,80.0,66.0,62.0,75.0,12.0,37.0,69.0,72.0
https://sofifa.com/player/70888/anan-khalaili/260031/,Anan Khalaili,85.0,78.0,71.0,81.0,69.0,66.0,77.0,86.0
https://sofifa.com/player/276923/helio-sandro-varela/260002/,Hélio Sandro Varela,86.0,67.0,62.0,70.0,29.0,71.0,67.0,74.0
https://sofifa.com/player/231554/james-justin/260031/,James Justin,83.0,55.0,72.0,70.0,73.0,71.0,75.0,75.0
https://sofifa.com/player/272418/adrian-el-charani/240035/,Adrián El Charani,63.0,66.0,42.0,60.0,23.0,70.0,60.0,67.0
https://sofifa.com/player/275113/ignacy-dawid/240050/,Ignacy Dawid,65.0,33.0,58.0,49.0,54.0,43.0,52.0,60.0
https://sofifa.com/player/272849/faniel-tewelde/240050/,Faniel Tewelde,73.0,59.0,50.0,65.0,22.0,53.0,60.0,81.0
https://sofifa.com/player/266886/lorent-tolaj/260031/,Lorent Tolaj,78.0,67.0,62.0,62.0,34.0,79.0,67.0,74.0
https://sofifa.com/player/225755/miguel-olavide-montes/190075/,Miguel Olavide Montes,66.0,58.0,68.0,71.0,52.0,62.0,67.0,75.0
https://sofifa.com/player/276965/bego-kujrakovic/250044/,Bego Kujrakovic,64.0,31.0,56.0,47.0,56.0,57.0,51.0,67.0
https://sofifa.com/player/266096/tomas-lemos-araujo/260031/,Tomás Lemos Araújo,83.0,25.0,78.0,72.0,80.0,82.0,78.0,86.0
https://sofifa.com/player/278950/luis-eduardo-renteria/240020/,Luis Eduardo Rentería,65.0,28.0,57.0,45.0,44.0,44.0,56.0,69.0
https://sofifa.com/player/278205/ylies-aradj/260031/,Ylies Aradj,54.0,34.0,63.0,61.0,64.0,54.0,62.0,77.0
https://sofifa.com/player/277649/hugo-gonzalez-sotos/250021/,Hugo González Sotos,69.0,65.0,65.0,70.0,33.0,53.0,66.0,77.0
https://sofifa.com/player/272722/ramiro-nahuel-garcia/250019/,Ramiro Nahuel García,23.0,8.0,20.0,15.0,13.0,55.0,57.0,67.0
https://sofifa.com/player/273583/deivid-tegues/260015/,Deivid Tegues,56.0,68.0,58.0,39.0,23.0,80.0,60.0,70.0
https://sofifa.com/player/262668/jordy-makengo/260031/,Jordy Makengo,84.0,34.0,70.0,68.0,72.0,76.0,72.0,76.0
https://sofifa.com/player/273085/landry-manga/230054/,Landry Manga,79.0,53.0,54.0,60.0,29.0,32.0,57.0,66.0
https://sofifa.com/player/276353/marian-kirsch/260031/,Marian Kirsch,40.0,7.0,28.0,9.0,10.0,74.0,56.0,67.0
https://sofifa.com/player/274828/alejandro-calvo-mata/260031/,Alejandro Calvo Mata,82.0,61.0,63.0,68.0,34.0,50.0,66.0,72.0
https://sofifa.com/player/276977/joan-puig-mateos/250014/,Joan Puig Mateos,75.0,46.0,61.0,60.0,61.0,63.0,64.0,75.0
https://sofifa.com/player/272777/bashir-humphreys/260031/,Bashir Humphreys,71.0,39.0,71.0,68.0,73.0,76.0,74.0,82.0
https://sofifa.com/player/260145/omari-hutchinson/260031/,Omari Hutchinson,79.0,73.0,71.0,79.0,57.0,51.0,76.0,84.0
https://sofifa.com/player/277902/logi-tomasson/260031/,Logi Tómasson,79.0,59.0,68.0,65.0,64.0,73.0,70.0,73.0
https://sofifa.com/player/275179/alcides-barbotte/260031/,Alcides Barbotte,61.0,35.0,66.0,57.0,65.0,60.0,65.0,73.0
https://sofifa.com/player/274957/melker-uppenberg/260017/,Melker Uppenberg,38.0,15.0,21.0,15.0,12.0,60.0,56.0,66.0
https://sofifa.com/player/273713/agustin-zabaleta/230041/,Agustín Zabaleta,41.0,64.0,56.0,54.0,25.0,81.0,59.0,67.0
https://sofifa.com/player/276076/isnik-alimi/260031/,Isnik Alimi,67.0,61.0,72.0,65.0,67.0,75.0,69.0,69.0
https://sofifa.com/player/246885/nicolas-capaldo/260031/,Nicolás Capaldo,75.0,70.0,73.0,71.0,72.0,72.0,73.0,74.0
https://sofifa.com/player/275208/guela-doue/260031/,Guéla Doué,77.0,49.0,76.0,72.0,76.0,80.0,77.0,82.0
https://sofifa.com/player/277027/michal-tomic/250019/,Michal Tomič,77.0,59.0,68.0,70.0,65.0,62.0,70.0,73.0
https://sofifa.com/player/278291/theo-pionnier/240050/,Théo Pionnier,63.0,19.0,54.0,45.0,62.0,57.0,57.0,65.0
https://sofifa.com/player/274723/khusrav-toirov/260007/,Khusrav Toirov,70.0,58.0,63.0,66.0,29.0,54.0,62.0,74.0
https://sofifa.com/player/274492/miguel-perez/260031/,Miguel Perez,62.0,50.0,62.0,64.0,61.0,54.0,59.0,76.0
https://sofifa.com/player/273951/agustin-dattola/250044/,Agustin Dattola,69.0,26.0,66.0,56.0,67.0,73.0,68.0,73.0
https://sofifa.com/player/277363/marko-saric/240024/,Marko Šarić,71.0,64.0,47.0,66.0,13.0,68.0,62.0,65.0
https://sofifa.com/player/271612/denys-bunchukov/230054/,Denys Bunchukov,64.0,44.0,60.0,54.0,51.0,52.0,56.0,70.0
https://sofifa.com/player/274296/antony-medrano/230039/,Antony Medrano,70.0,63.0,42.0,51.0,12.0,47.0,56.0,69.0
https://sofifa.com/player/272599/tuomas-ollila/260031/,Tuomas Ollila,80.0,54.0,69.0,60.0,68.0,66.0,68.0,71.0
https://sofifa.com/player/275853/alexandru-hrib/240050/,Alexandru Hrib,73.0,34.0,59.0,51.0,54.0,45.0,52.0,65.0
https://sofifa.com/player/273684/marcos-david-benitez/240050/,Marcos David Benítez,65.0,48.0,67.0,61.0,63.0,64.0,62.0,62.0
https://sofifa.com/player/272848/josue-mbila/230054/,Josué Mbila,58.0,65.0,53.0,60.0,14.0,53.0,61.0,68.0
https://sofifa.com/player/271169/hamza-yigit-akman/260002/,Hamza Yiğit Akman,69.0,47.0,62.0,72.0,51.0,34.0,57.0,73.0
https://sofifa.com/player/271707/edon-pruti/230054/,Edon Pruti,56.0,28.0,42.0,31.0,60.0,69.0,57.0,69.0
https://sofifa.com/player/278829/corey-evans/260021/,Corey Evans,69.0,43.0,50.0,49.0,45.0,51.0,50.0,63.0
https://sofifa.com/player/277471/abdelraouf-al-duqail/260031/,Abdelraouf Al Duqail,29.0,8.0,25.0,5.0,13.0,63.0,59.0,59.0
https://sofifa.com/player/78145/alejandro-gomes-rodriguez/260031/,Alejandro Gomes Rodríguez,70.0,66.0,59.0,62.0,18.0,59.0,64.0,79.0
https://sofifa.com/player/277591/filip-lissah/260031/,Filip Lissah,72.0,45.0,60.0,59.0,65.0,63.0,63.0,74.0
https://sofifa.com/player/272322/noah-donovan-sahsah/260031/,Noah Donovan Sahsah,75.0,58.0,55.0,59.0,24.0,42.0,59.0,75.0
https://sofifa.com/player/73075/marley-dors/250044/,Marley Dors,68.0,57.0,50.0,57.0,27.0,41.0,56.0,70.0
https://sofifa.com/player/234867/daniel-arzani/260031/,Daniel Arzani,93.0,59.0,62.0,71.0,33.0,72.0,68.0,68.0
https://sofifa.com/player/271161/emmanuel-danso/260031/,Emmanuel Danso,73.0,37.0,65.0,62.0,60.0,47.0,62.0,69.0
https://sofifa.com/player/273044/magnus-brondbo/260031/,Magnus Brøndbo,35.0,6.0,33.0,16.0,10.0,52.0,58.0,71.0
https://sofifa.com/player/279159/jose-meza/240035/,José Meza,61.0,35.0,61.0,53.0,48.0,48.0,55.0,68.0
https://sofifa.com/player/276295/thierno-barry/260031/,Thierno Barry,82.0,76.0,76.0,75.0,18.0,79.0,76.0,84.0
https://sofifa.com/player/70012/nhoa-sangui/260031/,Nhoa Sangui,78.0,43.0,66.0,67.0,70.0,61.0,70.0,82.0
https://sofifa.com/player/276363/kay-tejan/260031/,Kay Tejan,71.0,65.0,65.0,67.0,32.0,93.0,65.0,65.0
https://sofifa.com/player/273048/vincent-pichel/230054/,Vincent Pichel,67.0,33.0,67.0,51.0,53.0,56.0,57.0,67.0
https://sofifa.com/player/25798/roque-santa-cruz/260014/,Roque Santa Cruz,32.0,78.0,63.0,63.0,25.0,80.0,69.0,69.0
https://sofifa.com/player/277172/christian-dobozi/240039/,Christian Dobozi,56.0,23.0,34.0,22.0,54.0,58.0,50.0,69.0
https://sofifa.com/player/273700/oscar-garrido/260026/,Oscar Garrido,57.0,47.0,66.0,61.0,70.0,50.0,63.0,63.0
https://sofifa.com/player/278190/elias-decker/260020/,Elias Decker,68.0,33.0,62.0,58.0,60.0,64.0,60.0,71.0
https://sofifa.com/player/224293/ruben-diogo-da-silva-neves/260031/,Rúben Diogo da Silva Neves,57.0,66.0,88.0,74.0,79.0,74.0,85.0,85.0
https://sofifa.com/player/279052/hamza-abdallah/260031/,Hamza Abdallah,77.0,41.0,51.0,51.0,56.0,50.0,59.0,66.0
https://sofifa.com/player/273606/matias-ferreira/240027/,Matías Ferreira,63.0,60.0,57.0,59.0,34.0,53.0,59.0,73.0
https://sofifa.com/player/276608/sinisha-kubovic/240032/,Sinisha Kubovic,67.0,46.0,55.0,61.0,27.0,59.0,55.0,69.0
https://sofifa.com/player/276047/vincent-harper/260031/,Vincent Harper,91.0,47.0,56.0,63.0,58.0,71.0,64.0,66.0
https://sofifa.com/player/278234/mohammed-aimen/260031/,Mohammed Aimen,61.0,45.0,45.0,46.0,28.0,51.0,49.0,58.0
https://sofifa.com/player/271806/viktor-serdeniuk/230007/,Viktor Serdeniuk,69.0,51.0,59.0,52.0,48.0,55.0,54.0,56.0
https://sofifa.com/player/269116/krisztian-lisztes/260031/,Krisztián Lisztes,66.0,64.0,62.0,70.0,45.0,60.0,66.0,78.0
https://sofifa.com/player/277211/franculino-dju/260031/,Franculino Djú,86.0,78.0,70.0,72.0,32.0,78.0,74.0,82.0
https://sofifa.com/player/276571/ziyi-tian/260017/,Ziyi Tian,65.0,24.0,45.0,26.0,58.0,68.0,55.0,62.0
https://sofifa.com/player/272736/bobby-wales/260031/,Bobby Wales,80.0,65.0,58.0,56.0,11.0,65.0,63.0,77.0
https://sofifa.com/player/255124/saul-zamora/210064/,Saúl Zamora,67.0,34.0,65.0,63.0,48.0,40.0,59.0,74.0
https://sofifa.com/player/276986/bennet-winter/240050/,Bennet Winter,68.0,61.0,56.0,57.0,17.0,58.0,59.0,70.0
https://sofifa.com/player/75156/antonio-fernandez-casino/260031/,Antonio Fernández Casino,73.0,61.0,63.0,66.0,23.0,51.0,64.0,83.0
https://sofifa.com/player/273611/facundo-silvera/240032/,Facundo Silvera,64.0,62.0,56.0,69.0,30.0,42.0,61.0,71.0
https://sofifa.com/player/277154/nils-ortel/250044/,Nils Ortel,67.0,35.0,57.0,51.0,65.0,61.0,61.0,70.0
https://sofifa.com/player/261573/thomas-kristensen/260031/,Thomas Kristensen,64.0,24.0,65.0,58.0,75.0,78.0,73.0,81.0
https://sofifa.com/player/230199/vinicius-lucio-cardenha-caeiro/260031/,Vinicius Lúcio Cardenha Caeiro,79.0,52.0,68.0,71.0,75.0,65.0,74.0,74.0
https://sofifa.com/player/277244/rafael-marin-zamora/260031/,Rafael Marín Zamora,76.0,25.0,76.0,56.0,79.0,80.0,76.0,83.0
https://sofifa.com/player/278641/conor-reynolds/260031/,Conor Reynolds,56.0,24.0,48.0,50.0,58.0,53.0,57.0,64.0
https://sofifa.com/player/277663/mohamed-belloumi/260031/,Mohamed Belloumi,81.0,70.0,70.0,75.0,42.0,58.0,72.0,78.0
https://sofifa.com/player/276407/joneston-omorwa/240050/,Joneston Omorwa,55.0,25.0,59.0,54.0,73.0,69.0,67.0,70.0
https://sofifa.com/player/271274/matias-cedres-batista/230017/,Matías Cedrés Batista,69.0,37.0,70.0,59.0,59.0,56.0,60.0,69.0
https://sofifa.com/player/274940/zac-zoricich/230054/,Zac Zoricich,69.0,26.0,42.0,51.0,50.0,59.0,52.0,62.0
https://sofifa.com/player/271573/mattia-zanotti/260031/,Mattia Zanotti,78.0,59.0,71.0,73.0,73.0,65.0,73.0,82.0
https://sofifa.com/player/279664/rayan-el-bahri/240050/,Rayan El Bahri,65.0,60.0,49.0,59.0,28.0,48.0,55.0,69.0
https://sofifa.com/player/276402/ramazan-ozkanli/260002/,Ramazan Özkanlı,27.0,7.0,18.0,13.0,14.0,43.0,52.0,62.0
https://sofifa.com/player/272650/george-hoddle/260031/,George Hoddle,69.0,51.0,59.0,57.0,53.0,48.0,57.0,69.0
https://sofifa.com/player/271488/adrian-gonzalez-moyano/230054/,Adrián González Moyano,30.0,6.0,23.0,15.0,14.0,56.0,61.0,70.0
https://sofifa.com/player/273756/ayush-chhikara/260031/,Ayush Chhikara,61.0,52.0,38.0,51.0,18.0,67.0,51.0,56.0
https://sofifa.com/player/279753/joel-ortiz/240035/,Joel Ortíz,78.0,52.0,63.0,79.0,69.0,34.0,64.0,74.0
https://sofifa.com/player/276543/noa-mupemba/260015/,Noa Mupemba,62.0,68.0,57.0,57.0,23.0,64.0,58.0,65.0
https://sofifa.com/player/276744/razvan-tanasa/260031/,Răzvan Tănasă,81.0,64.0,63.0,65.0,38.0,52.0,66.0,71.0
https://sofifa.com/player/231442/marcus-browne/260031/,Marcus Browne,83.0,,62.0,66.0,26.0,,64.0,64.0
https://sofifa.com/player/277919/byron-carabali/240034/,Byron Carabalí,67.0,46.0,61.0,54.0,60.0,69.0,61.0,70.0
https://sofifa.com/player/199386/bryan-linssen/260031/,Bryan Linssen,53.0,73.0,72.0,70.0,43.0,62.0,72.0,72.0
https://sofifa.com/player/276050/kyle-turner/250001/,Kyle Turner,66.0,61.0,66.0,65.0,46.0,49.0,61.0,64.0
https://sofifa.com/player/230430/marvin-oswaldo-rangel-azevedo/260031/,Marvin Oswaldo Rangel Azevedo,76.0,85.0,71.0,78.0,11.0,87.0,81.0,81.0
https://sofifa.com/player/279929/isak-sjong/260031/,Isak Sjong,35.0,8.0,28.0,17.0,10.0,52.0,56.0,72.0
https://sofifa.com/player/274911/viktor-hjort/250021/,Viktor Hjort,67.0,16.0,51.0,38.0,58.0,65.0,56.0,72.0
https://sofifa.com/player/82999/ademar-chavez/260031/,Ademar Chávez,61.0,40.0,60.0,50.0,39.0,54.0,51.0,77.0
https://sofifa.com/player/272866/charles-auguste/240020/,Charles Auguste,65.0,50.0,65.0,57.0,49.0,59.0,57.0,64.0
https://sofifa.com/player/171897/andres-guardado/240024/,Andrés Guardado,56.0,64.0,82.0,77.0,73.0,59.0,76.0,76.0
https://sofifa.com/player/272370/thomas-riveros/250015/,Thomas Riveros,28.0,7.0,20.0,15.0,11.0,45.0,63.0,71.0
https://sofifa.com/player/276495/talys-a-pereira-oliveira/250015/,Talys A. Pereira Oliveira,73.0,36.0,56.0,65.0,65.0,77.0,66.0,69.0
https://sofifa.com/player/278459/andres-berizovsky/250021/,Andrés Berizovsky,54.0,18.0,46.0,31.0,63.0,74.0,60.0,73.0
https://sofifa.com/player/271429/christie-ward/250044/,Christie Ward,71.0,51.0,55.0,55.0,53.0,60.0,55.0,64.0
https://sofifa.com/player/278600/james-wilson/260020/,James Wilson,69.0,67.0,49.0,57.0,16.0,51.0,64.0,83.0
https://sofifa.com/player/213345/kingsley-coman/260031/,Kingsley Coman,84.0,72.0,80.0,88.0,27.0,66.0,82.0,82.0
https://sofifa.com/player/272486/diego-mendez-molero/260031/,Diego Méndez Molero,66.0,50.0,65.0,60.0,66.0,64.0,64.0,72.0
https://sofifa.com/player/278787/eduardo-lima/250033/,Eduardo Lima,31.0,9.0,18.0,11.0,13.0,53.0,64.0,64.0
https://sofifa.com/player/274978/moises-brandan/260031/,Moisés Brandán,69.0,28.0,63.0,66.0,62.0,57.0,61.0,62.0
https://sofifa.com/player/273806/lucas-kubr/240050/,Lucas Kubr,81.0,38.0,51.0,57.0,50.0,46.0,57.0,74.0
https://sofifa.com/player/252424/salem-abdullah/230054/,Salem Abdullah,70.0,27.0,49.0,55.0,55.0,63.0,57.0,61.0
https://sofifa.com/player/273601/filip-hornburg-moller-hansen/240050/,Filip Hornburg Møller-Hansen,61.0,15.0,49.0,38.0,57.0,60.0,54.0,74.0
https://sofifa.com/player/266828/calum-kavanagh/260031/,Calum Kavanagh,80.0,60.0,57.0,62.0,14.0,66.0,61.0,64.0
https://sofifa.com/player/254796/noni-madueke/260031/,Noni Madueke,88.0,75.0,76.0,85.0,45.0,67.0,80.0,84.0
https://sofifa.com/player/274646/ousman-jabang/250030/,Ousman Jabang,66.0,29.0,50.0,50.0,57.0,72.0,55.0,63.0
https://sofifa.com/player/272324/jake-girdwood-reich/260031/,Jake Girdwood-Reich,64.0,35.0,65.0,48.0,65.0,74.0,66.0,76.0
https://sofifa.com/player/279349/punyt-gokchale/260009/,Punyt Gokchale,33.0,25.0,50.0,61.0,52.0,81.0,57.0,57.0
https://sofifa.com/player/276926/thomas-lutte/240040/,Thomas Lutte,55.0,30.0,54.0,51.0,49.0,48.0,51.0,65.0
https://sofifa.com/player/276140/marko-tuci/260031/,Marko Tući,73.0,28.0,62.0,38.0,67.0,90.0,69.0,72.0
https://sofifa.com/player/269701/nathaniel-brown/260031/,Nathaniel Brown,79.0,57.0,79.0,80.0,76.0,41.0,79.0,85.0
https://sofifa.com/player/275771/igor-thiago-rodrigues/260031/,Igor Thiago Rodrigues,75.0,85.0,76.0,75.0,43.0,87.0,81.0,85.0
https://sofifa.com/player/194765/antoine-griezmann/260031/,Antoine Griezmann,73.0,85.0,86.0,85.0,63.0,70.0,84.0,84.0
https://sofifa.com/player/276976/javier-hernandez-coarasa/260031/,Javier Hernández Coarasa,73.0,62.0,68.0,67.0,40.0,47.0,68.0,79.0
https://sofifa.com/player/275261/george-nevett/260031/,George Nevett,66.0,25.0,57.0,48.0,62.0,68.0,61.0,75.0
https://sofifa.com/player/216189/ander-capa-rodriguez/240050/,Ander Capa Rodríguez,70.0,56.0,70.0,64.0,72.0,80.0,72.0,72.0
https://sofifa.com/player/278646/james-byrne/250017/,James Byrne,67.0,40.0,53.0,59.0,44.0,38.0,51.0,67.0
https://sofifa.com/player/279098/lewis-nolan/240024/,Lewis Nolan,69.0,40.0,53.0,51.0,43.0,51.0,50.0,63.0
https://sofifa.com/player/276143/ashangbam-singh-singh/260031/,Ashangbam Singh Singh,61.0,47.0,39.0,41.0,11.0,56.0,48.0,55.0
https://sofifa.com/player/275134/jordi-valadon/260031/,Jordi Valadon,63.0,50.0,69.0,58.0,67.0,39.0,65.0,76.0
https://sofifa.com/player/272927/theo-bergvall/260031/,Theo Bergvall,85.0,42.0,61.0,64.0,60.0,67.0,65.0,76.0
https://sofifa.com/player/272921/elias-jemal/260020/,Elias Jemal,72.0,56.0,55.0,58.0,36.0,57.0,59.0,70.0
https://sofifa.com/player/274183/luis-felipe-hernandez/260018/,Luis Felipe Hernández,75.0,58.0,55.0,64.0,27.0,67.0,61.0,73.0
https://sofifa.com/player/275490/david-tufekcic/260031/,David Tufekčić,69.0,60.0,64.0,62.0,43.0,54.0,64.0,76.0
https://sofifa.com/player/273819/manuel-vicuna/240020/,Manuel Vicuña,75.0,53.0,65.0,64.0,38.0,63.0,62.0,67.0
https://sofifa.com/player/277941/lukas-kacavenda/260031/,Lukas Kačavenda,65.0,63.0,66.0,67.0,61.0,58.0,67.0,74.0
https://sofifa.com/player/273574/leander-larona-gunnerod/240050/,Leander Larona Gunnerød,55.0,6.0,18.0,16.0,11.0,36.0,52.0,76.0
https://sofifa.com/player/246430/dusan-vlahovic/260031/,Dušan Vlahović,78.0,82.0,75.0,78.0,26.0,87.0,81.0,84.0
https://sofifa.com/player/275090/lars-villiger/260031/,Lars Villiger,73.0,71.0,57.0,64.0,40.0,80.0,67.0,76.0
https://sofifa.com/player/278848/kevin-torres/250014/,Kevin Torres,76.0,55.0,64.0,59.0,35.0,62.0,62.0,71.0
https://sofifa.com/player/258911/tolu-arokodare/260031/,Tolu Arokodare,77.0,77.0,73.0,74.0,35.0,89.0,76.0,79.0
https://sofifa.com/player/274955/simen-vatne-haram/240050/,Simen Vatne Haram,64.0,29.0,46.0,40.0,56.0,58.0,54.0,73.0
https://sofifa.com/player/random?1775800901,Harry Griffiths,15.0,8.0,22.0,10.0,12.0,54.0,54.0,62.0
https://sofifa.com/player/277976/miguel-gomes-da-silva/260031/,Miguel Gomes da Silva,69.0,36.0,65.0,65.0,64.0,75.0,66.0,66.0
https://sofifa.com/player/264492/yeremay-hernandez-cubas/260031/,Yeremay Hernández Cubas,83.0,,,80.0,20.0,48.0,76.0,84.0
https://sofifa.com/player/276597/harry-fisk/240020/,Harry Fisk,30.0,9.0,23.0,16.0,13.0,60.0,53.0,60.0
https://sofifa.com/player/275281/lukasz-gerstenstein/250044/,Łukasz Gerstenstein,77.0,54.0,61.0,63.0,58.0,63.0,63.0,74.0
https://sofifa.com/player/273618/taylor-anderson/260031/,Taylor Anderson,66.0,33.0,53.0,45.0,51.0,64.0,57.0,65.0
https://sofifa.com/player/209960/fernando-pacheco-flores/260031/,Fernando Pacheco Flores,42.0,16.0,29.0,11.0,16.0,73.0,72.0,72.0
https://sofifa.com/player/275596/chanse-headman/260031/,Chanse Headman,65.0,26.0,40.0,32.0,59.0,72.0,58.0,69.0
https://sofifa.com/player/275610/tomasz-wojtowicz/260031/,Tomasz Wójtowicz,71.0,51.0,66.0,63.0,61.0,59.0,64.0,69.0
https://sofifa.com/player/274464/emre-yabantas/230054/,Emre Yabantas,66.0,30.0,48.0,56.0,56.0,50.0,53.0,67.0
https://sofifa.com/player/276989/moayed-al-houti/250003/,Moayed Al Houti,68.0,43.0,49.0,55.0,25.0,35.0,52.0,67.0
https://sofifa.com/player/271032/matte-smets/260031/,Matte Smets,65.0,25.0,84.0,59.0,80.0,73.0,76.0,84.0
https://sofifa.com/player/275648/alexandru-pop/260031/,Alexandru Pop,78.0,66.0,66.0,66.0,20.0,71.0,66.0,69.0
https://sofifa.com/player/215522/alexander-schlager/260031/,Alexander Schlager,47.0,14.0,25.0,13.0,18.0,55.0,72.0,73.0
https://sofifa.com/player/278187/tom-louchet/260031/,Tom Louchet,68.0,63.0,75.0,73.0,66.0,52.0,73.0,81.0
https://sofifa.com/player/274102/oliver-scarles/260031/,Oliver Scarles,73.0,42.0,68.0,67.0,71.0,66.0,72.0,80.0
https://sofifa.com/player/277352/filip-jakubowski/240001/,Filip Jakubowski,57.0,22.0,39.0,27.0,57.0,65.0,53.0,72.0
https://sofifa.com/player/73049/pedro-henrique-cardoso-de-lima/260031/,Pedro Henrique Cardoso de Lima,75.0,44.0,70.0,72.0,65.0,54.0,68.0,83.0
https://sofifa.com/player/274455/anthony-moyo/240050/,Anthony Moyo,65.0,49.0,50.0,54.0,20.0,39.0,50.0,58.0
https://sofifa.com/player/277060/gabriel-sigua/260031/,Gabriel Sigua,65.0,57.0,64.0,63.0,60.0,73.0,60.0,77.0
https://sofifa.com/player/208294/francisco-santos-junior/250044/,Francisco Santos Júnior,69.0,49.0,63.0,60.0,60.0,53.0,63.0,63.0
https://sofifa.com/player/271528/saikou-touray/250044/,Saikou Touray,63.0,53.0,71.0,70.0,62.0,66.0,65.0,70.0
https://sofifa.com/player/random?1775800835,Akram Afif,87.0,80.0,75.0,82.0,36.0,51.0,78.0,78.0
https://sofifa.com/player/277768/haoran-liu/260031/,Haoran Liu,26.0,9.0,15.0,8.0,12.0,46.0,50.0,62.0
https://sofifa.com/player/273591/viktor-granath/250044/,Viktor Granath,57.0,69.0,55.0,54.0,27.0,79.0,64.0,64.0
https://sofifa.com/player/238957/florian-dietz/260031/,Florian Dietz,74.0,63.0,58.0,56.0,15.0,79.0,63.0,64.0
https://sofifa.com/player/279287/jader-acuria/250025/,Jader Acuria,45.0,11.0,40.0,16.0,18.0,73.0,73.0,73.0
